eps,n_clusters,has_nan,silhouette_score,n_nans,perc_nan
0.2,14,True,0.18678455825175877,1593,28.22966507177033
0.201,14,True,0.1880738148205922,1584,28.07017543859649
0.202,14,True,0.18840731078923786,1581,28.017012227538547
0.203,14,True,0.1898886291563955,1568,27.786638312954103
0.20400000000000001,14,True,0.19030171896366407,1564,27.715754031543504
0.20500000000000002,14,True,0.1904904844466508,1563,27.698032961190854
0.20600000000000002,14,True,0.19058003171639373,1562,27.680311890838205
0.20700000000000002,14,True,0.1914787941509907,1555,27.556264398369663
0.20800000000000002,15,True,0.1861592531333923,1521,26.953748006379584
0.20900000000000002,15,True,0.1891330885934449,1503,26.6347687400319
0.21000000000000002,15,True,0.18981730054217436,1498,26.546163388268653
0.21100000000000002,15,True,0.19099464588853923,1492,26.439836966152757
0.21200000000000002,15,True,0.19204652290176133,1485,26.31578947368421
0.21300000000000002,15,True,0.1934828026706089,1476,26.156299840510368
0.21400000000000002,15,True,0.19426386022602193,1469,26.032252348041823
0.21500000000000002,15,True,0.19469218574992644,1465,25.961368066631223
0.21600000000000003,15,True,0.19557088205725937,1459,25.85504164451533
0.21700000000000003,15,True,0.1978196394757202,1443,25.57150451887294
0.21800000000000003,15,True,0.19831818907175786,1439,25.50062023746234
0.21900000000000003,16,True,0.20226319789168923,1396,24.738614212298423
0.22000000000000003,16,True,0.20246048233117245,1395,24.720893141945773
0.22100000000000003,16,True,0.20282450988738474,1391,24.650008860535177
0.22200000000000003,16,True,0.20355298373358663,1382,24.490519227361332
0.22300000000000003,16,True,0.20427479196821693,1374,24.348750664540137
0.22400000000000003,16,True,0.2048333195893736,1368,24.242424242424242
0.22500000000000003,16,True,0.20524089970986223,1365,24.189261031366293
0.22600000000000003,17,True,0.20876357191693767,1327,23.51586035796562
0.22700000000000004,17,True,0.20943134758900067,1318,23.356370724791777
0.22800000000000004,17,True,0.21026327311030482,1313,23.26776537302853
0.22900000000000004,16,True,0.21022919433521967,1302,23.07283359914939
0.23000000000000004,16,True,0.21033962514230417,1301,23.05511252879674
0.23100000000000004,16,True,0.21082053487248814,1297,22.98422824738614
0.23200000000000004,17,True,0.21229008795817228,1256,22.25766436292752
0.23300000000000004,17,True,0.21561566329601756,1239,21.95640616693248
0.23400000000000004,18,True,0.19820217548063657,1199,21.24756335282651
0.23500000000000004,18,True,0.19852229256932644,1196,21.19440014176856
0.23600000000000004,18,True,0.200648751149717,1182,20.946305156831475
0.23700000000000004,18,True,0.20103265560078756,1179,20.893141945773525
0.23800000000000004,18,True,0.20195660100997265,1169,20.71593124224703
0.23900000000000005,18,True,0.20403867538786066,1162,20.591883749778486
0.24000000000000005,17,True,0.205077438982609,1160,20.55644160907319
0.24100000000000005,18,True,0.2093108116371454,1126,19.953925217083114
0.24200000000000005,18,True,0.21000891674863453,1121,19.865319865319865
0.24300000000000005,18,True,0.21028633111782954,1118,19.812156654261916
0.24400000000000005,18,True,0.2110223991765434,1111,19.68810916179337
0.24500000000000005,18,True,0.21459575577554865,1092,19.351408825093035
0.24600000000000005,18,True,0.21459575577554865,1092,19.351408825093035
0.24700000000000005,18,True,0.21788189044155187,1078,19.103313840155945
0.24800000000000005,18,True,0.21863569916951944,1073,19.0147084883927
0.24900000000000005,17,True,0.1593510409015837,1070,18.96154527733475
0.25000000000000006,17,True,0.16019004199420486,1056,18.71345029239766
0.25100000000000006,17,True,0.16203373759037573,1034,18.323586744639375
0.25200000000000006,17,True,0.16289830555275847,1022,18.110933900407584
0.25300000000000006,17,True,0.16545586127925566,1010,17.898281056175794
0.25400000000000006,17,True,0.16618381347921776,999,17.703349282296653
0.25500000000000006,17,True,0.1668954819087912,990,17.543859649122805
0.25600000000000006,17,True,0.1692304102755477,968,17.15399610136452
0.25700000000000006,17,True,0.17025790621627024,956,16.941343257132733
0.25800000000000006,17,True,0.17145964004846156,947,16.781853623958888
0.25900000000000006,17,True,0.17325805241857606,927,16.427432216905903
0.26000000000000006,17,True,0.1740469063012005,919,16.285663654084708
0.26100000000000007,17,True,0.1762614688593423,900,15.94896331738437
0.26200000000000007,16,True,0.1663223411567476,893,15.824915824915825
0.26300000000000007,16,True,0.16675877424963972,889,15.754031543505228
0.26400000000000007,16,True,0.1702538951802913,873,15.47049441786284
0.26500000000000007,16,True,0.17092232372285082,869,15.39961013645224
0.26600000000000007,16,True,0.17369611039167343,851,15.080630870104555
0.26700000000000007,16,True,0.17405617534498644,843,14.93886230728336
0.26800000000000007,16,True,0.175135386386892,835,14.797093744462163
0.2690000000000001,16,True,0.1762974293152616,826,14.637604111288322
0.2700000000000001,16,True,0.17675135417503252,822,14.566719829877725
0.2710000000000001,16,True,0.17702043677474466,817,14.47811447811448
0.2720000000000001,16,True,0.17750903259694506,812,14.389509126351232
0.2730000000000001,16,True,0.17774966164955996,808,14.318624844940633
0.2740000000000001,16,True,0.17800694842913853,804,14.247740563530037
0.2750000000000001,16,True,0.17811463973011388,803,14.230019493177387
0.2760000000000001,17,True,0.18665912857605568,765,13.556618819776714
0.2770000000000001,17,True,0.1866201268580414,764,13.538897749424065
0.2780000000000001,17,True,0.18795829824376545,759,13.450292397660817
0.2790000000000001,17,True,0.18792881567675762,757,13.414850256955521
0.2800000000000001,17,True,0.18846390387968062,755,13.379408116250222
0.2810000000000001,17,True,0.1892329395238832,751,13.308523834839626
0.2820000000000001,17,True,0.18961056148782676,746,13.219918483076379
0.2830000000000001,16,True,0.1840377057449868,742,13.14903420166578
0.2840000000000001,16,True,0.1843321286399651,740,13.113592060960483
0.2850000000000001,16,True,0.18449832554151196,739,13.095870990607834
0.2860000000000001,16,True,0.18480067201132916,735,13.024986709197236
0.2870000000000001,16,True,0.18584729066515235,728,12.900939216728691
0.2880000000000001,16,True,0.18677600976385209,723,12.812333864965444
0.2890000000000001,16,True,0.18677600976385209,723,12.812333864965444
0.2900000000000001,16,True,0.1882804200842773,717,12.706007442849549
0.2910000000000001,16,True,0.18879194442087163,714,12.6528442317916
0.2920000000000001,16,True,0.18896372884431833,713,12.635123161438951
0.2930000000000001,16,True,0.19134341997614523,707,12.528796739323056
0.2940000000000001,15,True,0.21870262206339516,705,12.493354598617756
0.2950000000000001,15,True,0.21873934854052254,704,12.475633528265107
0.2960000000000001,15,True,0.21902675629818422,702,12.440191387559809
0.2970000000000001,15,True,0.21948570440441978,698,12.369307106149211
0.2980000000000001,15,True,0.21960177644259288,695,12.316143895091264
0.2990000000000001,15,True,0.2202001170980168,691,12.245259613680666
0.3000000000000001,15,True,0.22078295119462685,686,12.156654261917419
0.3010000000000001,13,True,0.19822388620969664,684,12.121212121212121
0.3020000000000001,13,True,0.19815716122573712,683,12.103491050859471
0.3030000000000001,13,True,0.19843346622661717,679,12.032606769448876
0.3040000000000001,13,True,0.19854437578433837,677,11.997164628743576
0.3050000000000001,13,True,0.19890471432951884,674,11.944001417685628
0.3060000000000001,13,True,0.19890297405418644,671,11.890838206627679
0.3070000000000001,13,True,0.19893441969679546,669,11.855396065922381
0.3080000000000001,13,True,0.1989978185210139,666,11.802232854864434
0.3090000000000001,13,True,0.19900249526047648,661,11.713627503101186
0.3100000000000001,13,True,0.1992034600021582,659,11.678185362395888
0.3110000000000001,13,True,0.19913167190964828,658,11.660464292043239
0.3120000000000001,12,True,0.20884151470854778,655,11.607301080985291
0.3130000000000001,12,True,0.2090812121871074,652,11.554137869927343
0.3140000000000001,12,True,0.20937470961307236,647,11.465532518164096
0.3150000000000001,12,True,0.2093505768441485,645,11.430090377458798
0.3160000000000001,12,True,0.2095918311527463,637,11.288321814637605
0.3170000000000001,12,True,0.20978734715145497,630,11.164274322169058
0.3180000000000001,12,True,0.2098802108272505,629,11.14655325181641
0.3190000000000001,12,True,0.21166401649344727,607,10.756689704058125
0.3200000000000001,12,True,0.2117879676111604,605,10.721247563352826
0.3210000000000001,12,True,0.21227766893989944,601,10.65036328194223
0.3220000000000001,12,True,0.2126629513131812,598,10.59720007088428
0.3230000000000001,12,True,0.21285771107385698,595,10.544036859826333
0.3240000000000001,12,True,0.21261953388094368,593,10.508594719121035
0.3250000000000001,12,True,0.21304042552179203,580,10.278220804536595
0.3260000000000001,12,True,0.21299758296220264,577,10.225057593478647
0.3270000000000001,12,True,0.21348052841058854,570,10.1010101010101
0.3280000000000001,12,True,0.21385457404483071,565,10.012404749246855
0.3290000000000001,12,True,0.21412279677296786,563,9.976962608541557
0.3300000000000001,12,True,0.2140113586208353,562,9.959241538188907
