salario_media,variable,variable_booleano,vacaciones,teletrabajo,jornada_tipo,funciones,contrato_tipo,nivel_profesional,formacion_minima,personas_a_cargo,experiencia,num_tecnologias,num_habilidades,id
42.8,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.0,0.0,3.0,2.0,1.0,id_tec_1158
48.4,0.0,0.0,22.0,1.0,2.0,13.0,0.0,4.0,10.4,0.0,3.0,6.0,1.0,id_tec_1159
33.3,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,7.6,0.0,2.0,4.0,1.0,id_tec_1160
33.3,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,7.6,0.0,2.0,4.0,1.0,id_tec_1161
43.2,0.0,0.0,22.0,0.0,2.0,26.0,0.0,4.0,3.6,0.0,3.0,1.0,1.0,id_tec_1162
36.8,0.0,0.0,22.0,0.0,2.0,5.0,4.0,5.0,5.4,0.0,0.0,5.0,1.0,id_tec_1163
36.6,0.0,0.0,22.0,0.0,2.0,7.0,0.0,4.0,4.6,0.0,2.0,2.0,2.0,id_tec_1164
38.4,0.0,0.0,22.0,0.0,2.0,4.0,0.0,4.0,5.6,0.0,2.0,2.0,2.0,id_tec_1165
36.6,0.0,0.0,22.0,0.0,2.0,7.0,0.0,4.0,4.6,0.0,2.0,2.0,2.0,id_tec_1166
39.1,0.0,0.0,22.0,0.0,2.0,25.0,0.0,4.0,7.2,0.0,3.0,10.0,1.0,id_tec_1167
39.3,0.0,0.0,22.0,0.0,2.0,26.0,0.0,4.0,3.6,0.0,2.0,1.0,1.0,id_tec_1168
37.5,0.0,0.0,22.0,1.0,2.0,13.0,0.0,4.0,7.2,0.0,1.0,2.0,1.0,id_tec_1169
46.5,0.0,0.0,22.0,0.0,2.0,5.0,0.0,4.0,8.6,0.0,2.0,5.0,1.0,id_tec_1170
41.4,0.0,0.0,22.0,0.0,2.0,7.0,0.0,4.0,4.4,0.0,2.0,3.0,2.0,id_tec_1171
32.4,0.0,0.0,22.0,0.0,2.0,23.0,0.0,4.0,7.8,0.0,2.0,1.0,1.0,id_tec_1172
42.8,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.8,0.0,2.0,3.0,1.0,id_tec_1173
33.3,0.0,0.0,22.0,0.0,2.0,25.0,0.0,4.0,6.0,0.0,1.0,3.0,1.0,id_tec_1174
46.8,0.0,0.0,22.0,0.0,2.0,9.0,0.0,4.0,5.0,0.0,2.0,4.0,3.0,id_tec_1175
35.1,0.0,0.0,22.0,0.0,2.0,9.0,0.0,4.0,6.0,0.0,2.0,4.0,1.0,id_tec_1176
44.7,0.0,0.0,22.0,1.0,2.0,8.0,0.0,4.0,6.6,0.0,2.0,5.0,1.0,id_tec_1177
38.4,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,8.0,0.0,2.0,2.0,1.0,id_tec_1178
39.6,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.8,0.0,2.0,9.0,1.0,id_tec_1179
39.0,0.0,0.0,22.0,0.0,2.0,9.0,0.0,4.0,5.0,0.0,2.0,3.0,2.0,id_tec_1180
42.8,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.8,0.0,2.0,3.0,1.0,id_tec_1181
41.4,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,7.2,0.0,2.0,6.0,1.0,id_tec_1182
34.8,0.0,0.0,22.0,0.0,2.0,4.0,0.0,4.0,5.6,0.0,3.0,9.0,2.0,id_tec_1183
34.2,0.0,0.0,22.0,0.0,2.0,19.0,0.0,4.0,7.4,0.0,2.0,8.0,2.0,id_tec_1184
46.5,0.0,0.0,22.0,0.0,2.0,13.0,0.0,4.0,8.0,0.0,3.0,2.0,1.0,id_tec_1185
32.2,0.0,0.0,22.0,0.0,2.0,5.0,0.0,4.0,7.6,0.0,2.0,3.0,1.0,id_tec_1186
51.3,0.0,0.0,22.0,1.0,2.0,8.0,0.0,4.0,7.0,0.0,3.0,3.0,1.0,id_tec_1187
31.8,0.0,0.0,22.0,0.0,2.0,14.0,0.0,4.0,2.0,0.0,2.0,2.0,1.0,id_tec_1188
39.6,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.8,0.0,2.0,9.0,1.0,id_tec_1189
42.0,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.6,0.0,3.0,2.0,1.0,id_tec_1190
39.3,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,8.2,0.0,2.0,8.0,1.0,id_tec_1191
38.1,0.0,0.0,22.0,0.0,2.0,26.0,0.0,4.0,3.6,0.0,2.0,3.0,1.0,id_tec_1192
27.9,0.0,0.0,22.0,0.0,2.0,26.0,0.0,4.0,4.6,0.0,2.0,6.0,1.0,id_tec_1193
28.2,0.0,0.0,22.0,0.0,2.0,19.0,0.0,4.0,7.4,0.0,2.0,2.0,2.0,id_tec_1194
50.7,0.0,0.0,22.0,0.0,2.0,24.0,0.0,4.0,5.6,0.0,3.0,3.0,1.0,id_tec_1195
36.8,0.0,0.0,22.0,0.0,2.0,16.0,0.0,4.0,5.2,0.0,3.0,5.0,1.0,id_tec_1196
38.7,0.0,0.0,22.0,1.0,2.0,8.0,0.0,4.0,5.4,0.0,1.0,3.0,1.0,id_tec_1197
39.0,0.0,0.0,22.0,0.0,2.0,26.0,0.0,4.0,3.2,0.0,2.0,2.0,1.0,id_tec_1198
52.2,0.0,0.0,22.0,1.0,2.0,5.0,0.0,4.0,5.0,0.0,3.0,1.0,1.0,id_tec_1199
38.7,0.0,0.0,22.0,1.0,2.0,11.0,0.0,4.0,4.8,0.0,0.0,1.0,1.0,id_tec_1200
35.7,0.0,0.0,22.0,0.0,2.0,13.0,0.0,4.0,6.4,0.0,2.0,7.0,1.0,id_tec_1201
39.1,0.0,0.0,22.0,0.0,2.0,26.0,0.0,4.0,7.2,0.0,2.0,10.0,1.0,id_tec_1202
42.8,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.8,0.0,2.0,3.0,1.0,id_tec_1203
36.0,0.0,0.0,22.0,0.0,2.0,5.0,0.0,4.0,7.6,0.0,2.0,1.0,2.0,id_tec_1204
31.5,0.0,0.0,22.0,1.0,2.0,8.0,0.0,4.0,8.0,0.0,2.0,1.0,1.0,id_tec_1205
36.8,0.0,0.0,22.0,0.0,2.0,16.0,0.0,4.0,5.2,0.0,3.0,5.0,1.0,id_tec_1206
41.4,0.0,0.0,22.0,1.0,2.0,26.0,0.0,4.0,3.8,0.0,2.0,2.0,1.0,id_tec_1207
55.7,0.0,0.0,22.0,0.0,2.0,13.0,0.0,4.0,6.6,0.0,3.0,2.0,1.0,id_tec_1208
44.4,0.0,0.0,22.0,0.0,2.0,13.0,0.0,4.0,3.0,0.0,2.0,4.0,1.0,id_tec_1209
41.5,0.0,0.0,22.0,0.0,2.0,5.0,3.0,4.0,3.0,0.0,2.0,4.0,2.0,id_tec_1210
43.68,0.0,0.0,22.0,0.0,5.0,27.0,2.0,4.0,6.0,0.0,2.0,2.0,1.0,id_tec_1211
39.0,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.0,0.0,2.0,1.0,1.0,id_tec_1212
35.1,0.0,0.0,22.0,2.0,2.0,4.0,0.0,4.0,6.0,0.0,2.0,3.0,1.0,id_tec_1213
40.7,0.0,0.0,22.0,0.0,2.0,4.0,0.0,4.0,6.0,0.0,3.0,3.0,1.0,id_tec_1214
44.7,0.0,0.0,22.0,0.0,2.0,13.0,0.0,4.0,9.0,0.0,2.0,3.0,2.0,id_tec_1215
39.3,0.0,0.0,22.0,0.0,2.0,4.0,0.0,4.0,3.0,0.0,2.0,2.0,1.0,id_tec_1216
41.1,0.0,0.0,22.0,0.0,2.0,1.0,0.0,4.0,8.0,0.0,2.0,2.0,1.0,id_tec_1217
42.8,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.0,0.0,3.0,2.0,1.0,id_tec_1218
35.7,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,7.0,0.0,1.0,2.0,1.0,id_tec_1219
37.8,0.0,0.0,22.0,1.0,2.0,15.0,0.0,4.0,6.0,0.0,2.0,1.0,1.0,id_tec_1220
33.3,0.0,0.0,22.0,0.0,2.0,19.0,0.0,4.0,8.0,0.0,2.0,1.0,1.0,id_tec_1221
45.0,0.0,0.0,22.0,2.0,2.0,13.0,0.0,4.0,6.0,0.0,2.0,3.0,1.0,id_tec_1222
40.5,0.0,0.0,22.0,0.0,2.0,4.0,0.0,4.0,6.0,0.0,2.0,2.0,2.0,id_tec_1223
36.0,0.0,0.0,22.0,1.0,2.0,26.0,0.0,4.0,6.0,0.0,2.0,1.0,2.0,id_tec_1224
25.5,0.0,0.0,22.0,0.0,2.0,19.0,0.0,4.0,10.0,0.0,2.0,4.0,2.0,id_tec_1225
39.0,0.0,0.0,22.0,1.0,2.0,2.0,0.0,4.0,11.0,0.0,2.0,2.0,1.0,id_tec_1226
35.7,0.0,0.0,22.0,0.0,2.0,16.0,0.0,4.0,8.0,0.0,2.0,1.0,1.0,id_tec_1227
34.5,0.0,0.0,22.0,0.0,2.0,16.0,0.0,4.0,6.0,0.0,3.0,1.0,1.0,id_tec_1228
35.4,0.0,0.0,22.0,0.0,2.0,4.0,0.0,4.0,8.0,0.0,2.0,1.0,2.0,id_tec_1229
45.0,0.0,0.0,22.0,0.0,2.0,1.0,0.0,4.0,9.0,0.0,2.0,2.0,1.0,id_tec_1230
31.5,0.0,0.0,22.0,0.0,2.0,5.0,0.0,4.0,2.0,0.0,2.0,4.0,2.0,id_tec_1231
22.5,0.0,0.0,22.0,0.0,2.0,4.0,5.0,4.0,6.0,0.0,1.0,2.0,3.0,id_tec_1232
54.0,0.0,0.0,22.0,1.0,2.0,13.0,0.0,4.0,6.0,0.0,3.0,3.0,1.0,id_tec_1233
31.78,0.0,0.0,22.0,0.0,2.0,21.0,0.0,4.0,10.0,0.0,2.0,2.0,3.0,id_tec_1234
33.9,0.0,0.0,22.0,0.0,2.0,4.0,0.0,4.0,6.0,0.0,3.0,1.0,1.0,id_tec_1235
40.5,0.0,0.0,22.0,0.0,2.0,4.0,0.0,4.0,10.0,0.0,2.0,5.0,1.0,id_tec_1236
55.7,0.0,0.0,22.0,0.0,2.0,13.0,0.0,4.0,6.6,0.0,3.0,2.0,1.0,id_tec_1237
48.0,0.0,0.0,22.0,0.0,2.0,13.0,0.0,4.0,5.6,0.0,2.0,4.0,1.0,id_tec_1238
41.1,0.0,0.0,22.0,1.0,2.0,9.0,0.0,4.0,5.2,0.0,2.0,4.0,2.0,id_tec_1239
40.8,0.0,0.0,22.0,0.0,2.0,0.0,0.0,4.0,4.4,0.0,2.0,1.0,2.0,id_tec_1240
46.5,0.0,0.0,22.0,0.0,2.0,19.0,0.0,4.0,6.4,0.0,2.0,3.0,2.0,id_tec_1241
39.3,0.0,0.0,22.0,0.0,2.0,16.0,0.0,4.0,7.0,0.0,2.0,1.0,1.0,id_tec_1242
33.0,0.0,0.0,22.0,1.0,2.0,20.0,0.0,4.0,6.4,0.0,2.0,1.0,1.0,id_tec_1243
31.193599999999996,0.0,0.0,22.0,0.0,2.0,8.0,3.0,4.0,6.0,0.0,2.0,4.0,1.0,id_tec_1244
28.2,0.0,0.0,22.0,0.0,2.0,24.0,0.0,4.0,8.6,0.0,2.0,2.0,1.0,id_tec_1245
30.6,0.0,0.0,22.0,0.0,2.0,37.0,0.0,4.0,7.2,0.0,2.0,3.0,1.0,id_tec_1246
22.5,0.0,0.0,22.0,1.0,2.0,15.0,0.0,4.0,8.8,0.0,1.0,3.0,1.0,id_tec_1247
40.6,0.0,0.0,22.0,1.0,2.0,14.0,0.0,4.0,5.8,0.0,2.0,1.0,2.0,id_tec_1248
42.9,0.0,0.0,22.0,1.0,2.0,13.0,0.0,4.0,6.8,0.0,2.0,4.0,1.0,id_tec_1249
37.5,0.0,0.0,22.0,1.0,2.0,8.0,0.0,4.0,7.2,0.0,2.0,2.0,1.0,id_tec_1250
48.5,0.0,0.0,22.0,1.0,2.0,5.0,0.0,4.0,5.4,0.0,3.0,2.0,1.0,id_tec_1251
42.8,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.8,0.0,2.0,3.0,1.0,id_tec_1252
43.5,0.0,0.0,22.0,0.0,2.0,9.0,0.0,4.0,4.6,0.0,2.0,3.0,1.0,id_tec_1253
36.6,0.0,0.0,22.0,0.0,2.0,9.0,0.0,4.0,5.8,0.0,1.0,3.0,1.0,id_tec_1254
42.8,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.8,0.0,2.0,3.0,1.0,id_tec_1255
39.0,0.0,0.0,22.0,0.0,2.0,16.0,0.0,4.0,6.0,0.0,2.0,2.0,1.0,id_tec_1256
25.5,0.0,0.0,22.0,1.0,2.0,13.0,0.0,4.0,6.4,0.0,2.0,2.0,1.0,id_tec_1257
52.5,0.0,0.0,22.0,0.0,2.0,20.0,0.0,4.0,6.0,0.0,2.0,2.0,1.0,id_tec_1258
44.1,0.0,0.0,22.0,0.0,2.0,12.0,0.0,4.0,4.4,0.0,2.0,4.0,2.0,id_tec_1259
49.4,0.0,0.0,22.0,0.0,2.0,26.0,0.0,4.0,2.4,0.0,3.0,2.0,1.0,id_tec_1260
50.0,0.0,0.0,22.0,0.0,2.0,9.0,4.0,5.0,7.0,0.0,0.0,1.0,1.0,id_tec_1261
34.0,0.0,0.0,22.0,0.0,2.0,0.0,0.0,4.0,6.2,0.0,2.0,2.0,2.0,id_tec_1262
42.8,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.8,0.0,2.0,3.0,1.0,id_tec_1263
37.8,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,7.6,0.0,2.0,1.0,1.0,id_tec_1264
45.6,0.0,0.0,22.0,0.0,2.0,13.0,0.0,4.0,7.0,0.0,3.0,4.0,1.0,id_tec_1265
26.8,0.0,0.0,22.0,0.0,2.0,5.0,0.0,4.0,7.4,0.0,1.0,4.0,2.0,id_tec_1266
32.2,0.0,0.0,22.0,0.0,2.0,5.0,0.0,4.0,7.6,0.0,2.0,3.0,1.0,id_tec_1267
36.8,0.0,0.0,22.0,0.0,2.0,17.0,0.0,4.0,8.0,0.0,3.0,4.0,1.0,id_tec_1268
43.8,0.0,0.0,22.0,0.0,2.0,11.0,0.0,4.0,2.0,0.0,2.0,6.0,2.0,id_tec_1269
40.5,0.0,0.0,22.0,0.0,2.0,6.0,0.0,4.0,6.2,0.0,2.0,1.0,1.0,id_tec_1270
37.2,0.0,0.0,22.0,0.0,2.0,0.0,0.0,4.0,5.6,0.0,2.0,3.0,2.0,id_tec_1271
34.0,0.0,0.0,22.0,0.0,2.0,0.0,0.0,4.0,6.2,0.0,2.0,2.0,2.0,id_tec_1272
42.8,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.8,0.0,2.0,3.0,1.0,id_tec_1273
42.8,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.8,0.0,2.0,3.0,1.0,id_tec_1274
39.6,0.0,0.0,22.0,0.0,2.0,14.0,0.0,4.0,4.8,0.0,2.0,3.0,1.0,id_tec_1275
48.3,0.0,0.0,22.0,0.0,2.0,24.0,0.0,4.0,6.2,0.0,3.0,3.0,2.0,id_tec_1276
28.5,0.0,0.0,22.0,0.0,2.0,1.0,0.0,4.0,8.4,0.0,2.0,1.0,1.0,id_tec_1277
42.6,0.0,0.0,22.0,0.0,2.0,13.0,0.0,4.0,5.8,0.0,2.0,1.0,1.0,id_tec_1278
45.2,0.0,0.0,22.0,0.0,2.0,9.0,0.0,4.0,5.4,0.0,3.0,2.0,1.0,id_tec_1279
42.8,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.8,0.0,2.0,3.0,1.0,id_tec_1280
56.1,0.0,0.0,22.0,0.0,2.0,6.0,0.0,4.0,3.4,0.0,3.0,3.0,2.0,id_tec_1281
45.6,0.0,0.0,22.0,0.0,2.0,12.0,0.0,4.0,9.6,0.0,2.0,3.0,1.0,id_tec_1282
43.5,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,8.0,0.0,3.0,1.0,1.0,id_tec_1283
38.4,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,8.0,0.0,2.0,2.0,1.0,id_tec_1284
43.4,0.0,0.0,22.0,0.0,2.0,16.0,0.0,4.0,6.4,0.0,3.0,4.0,1.0,id_tec_1285
42.3,0.0,0.0,22.0,0.0,2.0,13.0,0.0,4.0,4.8,0.0,2.0,5.0,1.0,id_tec_1286
38.4,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,8.0,0.0,2.0,2.0,1.0,id_tec_1287
51.9,0.0,0.0,22.0,1.0,2.0,20.0,0.0,4.0,4.6,0.0,3.0,1.0,1.0,id_tec_1288
41.4,0.0,0.0,22.0,1.0,2.0,13.0,0.0,4.0,5.6,0.0,2.0,4.0,2.0,id_tec_1289
41.4,0.0,0.0,22.0,1.0,2.0,5.0,0.0,4.0,5.6,0.0,2.0,2.0,1.0,id_tec_1290
56.7,0.0,0.0,22.0,0.0,2.0,20.0,0.0,4.0,5.2,0.0,3.0,2.0,1.0,id_tec_1291
45.9,0.0,0.0,22.0,1.0,2.0,16.0,0.0,4.0,6.4,0.0,2.0,1.0,1.0,id_tec_1292
37.8,0.0,0.0,22.0,1.0,2.0,8.0,0.0,4.0,2.0,0.0,2.0,3.0,1.0,id_tec_1293
48.6,0.0,0.0,22.0,0.0,2.0,25.0,0.0,4.0,6.4,0.0,3.0,1.0,1.0,id_tec_1294
42.8,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.8,0.0,2.0,3.0,1.0,id_tec_1295
43.8,0.0,0.0,22.0,0.0,2.0,5.0,0.0,4.0,8.0,0.0,2.0,1.0,1.0,id_tec_1296
36.6,0.0,0.0,22.0,0.0,2.0,4.0,0.0,4.0,6.8,0.0,2.0,3.0,2.0,id_tec_1297
42.0,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,5.8,0.0,2.0,2.0,2.0,id_tec_1298
42.8,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.8,0.0,2.0,3.0,1.0,id_tec_1299
39.6,0.0,0.0,22.0,0.0,2.0,2.0,0.0,4.0,8.6,0.0,2.0,4.0,1.0,id_tec_1300
37.2,0.0,0.0,22.0,1.0,2.0,16.0,0.0,4.0,8.0,0.0,2.0,2.0,1.0,id_tec_1301
39.3,0.0,0.0,22.0,1.0,2.0,1.0,0.0,4.0,8.0,0.0,2.0,3.0,1.0,id_tec_1302
73.0,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,7.4,0.0,3.0,2.0,1.0,id_tec_1303
38.4,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,8.0,0.0,2.0,2.0,1.0,id_tec_1304
40.2,0.0,0.0,22.0,1.0,2.0,8.0,0.0,4.0,5.4,0.0,2.0,6.0,1.0,id_tec_1305
43.8,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,8.4,0.0,3.0,3.0,1.0,id_tec_1306
54.8,0.0,0.0,22.0,1.0,2.0,13.0,0.0,4.0,6.4,0.0,2.0,2.0,1.0,id_tec_1307
38.4,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,8.0,0.0,2.0,2.0,1.0,id_tec_1308
37.8,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,7.6,0.0,2.0,1.0,1.0,id_tec_1309
18.0,0.0,0.0,22.0,0.0,2.0,21.0,0.0,3.0,8.0,0.0,1.0,3.0,2.0,id_tec_1310
33.3,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,7.6,0.0,2.0,4.0,1.0,id_tec_1311
56.7,0.0,0.0,22.0,0.0,2.0,20.0,0.0,4.0,5.2,0.0,3.0,2.0,1.0,id_tec_1312
42.1,0.0,0.0,22.0,0.0,2.0,0.0,0.0,4.0,6.0,0.0,3.0,2.0,2.0,id_tec_1313
42.0,0.0,0.0,22.0,1.0,2.0,8.0,0.0,4.0,7.0,0.0,2.0,3.0,1.0,id_tec_1314
42.8,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.8,0.0,2.0,3.0,1.0,id_tec_1315
37.8,0.0,0.0,22.0,1.0,2.0,5.0,0.0,4.0,7.0,0.0,2.0,3.0,1.0,id_tec_1316
54.0,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,7.2,0.0,2.0,2.0,1.0,id_tec_1317
42.6,0.0,0.0,22.0,0.0,2.0,9.0,0.0,4.0,7.0,0.0,2.0,3.0,2.0,id_tec_1318
41.4,0.0,0.0,22.0,0.0,2.0,7.0,0.0,4.0,4.4,0.0,2.0,3.0,2.0,id_tec_1319
39.3,0.0,0.0,22.0,0.0,2.0,10.0,0.0,4.0,4.6,0.0,2.0,3.0,1.0,id_tec_1320
37.5,0.0,0.0,22.0,1.0,2.0,8.0,0.0,4.0,8.0,0.0,2.0,1.0,1.0,id_tec_1321
32.4,0.0,0.0,22.0,0.0,2.0,16.0,0.0,4.0,6.0,0.0,2.0,3.0,1.0,id_tec_1322
44.0,0.0,0.0,22.0,0.0,2.0,5.0,0.0,4.0,8.0,0.0,3.0,3.0,2.0,id_tec_1323
38.4,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,8.0,0.0,2.0,2.0,1.0,id_tec_1324
35.7,0.0,0.0,22.0,1.0,2.0,8.0,0.0,4.0,6.2,0.0,2.0,3.0,2.0,id_tec_1325
50.2,0.0,0.0,22.0,1.0,2.0,8.0,0.0,4.0,12.0,0.0,2.0,4.0,1.0,id_tec_1326
36.0,0.0,0.0,22.0,0.0,2.0,23.0,0.0,4.0,8.4,0.0,2.0,2.0,1.0,id_tec_1327
39.0,0.0,0.0,22.0,0.0,2.0,9.0,0.0,4.0,5.0,0.0,2.0,3.0,2.0,id_tec_1328
49.5,0.0,0.0,22.0,1.0,2.0,25.0,0.0,4.0,3.4,0.0,2.0,3.0,1.0,id_tec_1329
42.3,0.0,0.0,22.0,0.0,2.0,0.0,0.0,4.0,8.2,0.0,2.0,3.0,1.0,id_tec_1330
42.9,0.0,0.0,22.0,0.0,2.0,6.0,0.0,4.0,5.0,0.0,2.0,3.0,2.0,id_tec_1331
44.4,0.0,0.0,22.0,1.0,2.0,9.0,0.0,4.0,5.6,0.0,3.0,2.0,1.0,id_tec_1332
46.5,0.0,0.0,22.0,0.0,2.0,18.0,0.0,4.0,8.0,0.0,1.0,3.0,1.0,id_tec_1333
42.0,0.0,0.0,22.0,1.0,2.0,13.0,1.0,4.0,7.0,0.0,2.0,1.0,1.0,id_tec_1334
43.5,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,8.0,0.0,3.0,1.0,1.0,id_tec_1335
42.8,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.0,0.0,3.0,2.0,1.0,id_tec_1336
49.5,0.0,0.0,22.0,1.0,2.0,13.0,0.0,4.0,6.4,0.0,2.0,2.0,1.0,id_tec_1337
36.6,0.0,0.0,22.0,0.0,2.0,7.0,0.0,4.0,4.6,0.0,2.0,2.0,2.0,id_tec_1338
38.4,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,8.0,0.0,2.0,2.0,1.0,id_tec_1339
33.3,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,7.6,0.0,2.0,4.0,1.0,id_tec_1340
32.4,0.0,0.0,22.0,0.0,2.0,23.0,0.0,4.0,6.8,0.0,3.0,1.0,1.0,id_tec_1341
35.7,0.0,0.0,22.0,1.0,2.0,8.0,0.0,4.0,5.0,0.0,2.0,2.0,1.0,id_tec_1342
38.7,0.0,0.0,22.0,0.0,2.0,9.0,0.0,4.0,7.0,0.0,2.0,2.0,1.0,id_tec_1343
51.5,0.0,0.0,22.0,0.0,2.0,20.0,0.0,4.0,4.6,0.0,3.0,3.0,1.0,id_tec_1344
38.4,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,8.0,0.0,2.0,2.0,1.0,id_tec_1345
41.4,0.0,0.0,22.0,0.0,2.0,9.0,0.0,4.0,6.4,0.0,2.0,6.0,1.0,id_tec_1346
31.8,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,7.0,0.0,0.0,2.0,1.0,id_tec_1347
38.4,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,8.0,0.0,2.0,2.0,1.0,id_tec_1348
42.8,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.0,0.0,3.0,2.0,1.0,id_tec_1349
36.3,0.0,0.0,22.0,1.0,2.0,16.0,0.0,4.0,5.2,0.0,2.0,3.0,1.0,id_tec_1350
34.8,0.0,0.0,22.0,1.0,2.0,13.0,0.0,4.0,7.2,0.0,2.0,1.0,1.0,id_tec_1351
41.4,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,7.2,0.0,2.0,6.0,1.0,id_tec_1352
39.3,0.0,0.0,22.0,0.0,2.0,16.0,0.0,4.0,7.0,0.0,2.0,1.0,1.0,id_tec_1353
43.5,0.0,0.0,22.0,1.0,2.0,8.0,0.0,4.0,5.6,0.0,2.0,7.0,1.0,id_tec_1354
32.4,0.0,0.0,22.0,0.0,2.0,16.0,0.0,4.0,6.0,0.0,2.0,3.0,1.0,id_tec_1355
46.8,0.0,0.0,22.0,0.0,2.0,16.0,0.0,4.0,6.6,0.0,3.0,1.0,1.0,id_tec_1356
42.8,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.8,0.0,2.0,3.0,1.0,id_tec_1357
47.3,0.0,0.0,22.0,0.0,2.0,10.0,0.0,4.0,6.0,0.0,3.0,4.0,2.0,id_tec_1358
44.4,0.0,0.0,22.0,0.0,2.0,13.0,0.0,4.0,7.2,0.0,2.0,3.0,1.0,id_tec_1359
34.2,0.0,0.0,22.0,0.0,2.0,16.0,0.0,4.0,2.0,0.0,3.0,6.0,1.0,id_tec_1360
49.5,0.0,0.0,22.0,0.0,2.0,1.0,0.0,4.0,8.2,0.0,2.0,2.0,1.0,id_tec_1361
36.9,0.0,0.0,22.0,0.0,2.0,10.0,0.0,4.0,5.4,0.0,2.0,2.0,2.0,id_tec_1362
41.1,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.4,0.0,2.0,6.0,2.0,id_tec_1363
44.8,0.0,0.0,22.0,0.0,2.0,16.0,0.0,4.0,5.4,0.0,3.0,12.0,1.0,id_tec_1364
28.7,0.0,0.0,22.0,0.0,2.0,16.0,0.0,4.0,6.0,0.0,2.0,6.0,1.0,id_tec_1365
31.5,0.0,0.0,22.0,0.0,2.0,23.0,0.0,4.0,9.6,0.0,2.0,4.0,1.0,id_tec_1366
37.5,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.0,0.0,2.0,5.0,1.0,id_tec_1367
38.7,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,7.2,0.0,3.0,8.0,1.0,id_tec_1368
42.9,0.0,0.0,22.0,0.0,2.0,25.0,0.0,4.0,5.0,0.0,3.0,8.0,1.0,id_tec_1369
42.0,0.0,0.0,22.0,1.0,2.0,1.0,0.0,4.0,6.4,0.0,2.0,9.0,2.0,id_tec_1370
41.1,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.4,0.0,1.0,3.0,1.0,id_tec_1371
42.3,0.0,0.0,22.0,1.0,2.0,12.0,0.0,4.0,4.6,0.0,2.0,3.0,3.0,id_tec_1372
42.8,0.0,0.0,22.0,0.0,2.0,8.0,0.0,4.0,6.8,0.0,2.0,3.0,1.0,id_tec_1373
41.4,0.0,0.0,22.0,1.0,2.0,5.0,0.0,4.0,5.6,0.0,2.0,2.0,1.0,id_tec_1374
